id,problem_number,Predicted Value,True Label,Predicted Label,latency_0,rrot_0,ptm_0,rlt_0,acc_0,latency_1,rrot_1,ptm_1,rlt_1,acc_1,latency_2,rrot_2,ptm_2,rlt_2,acc_2
0,19,0.7257502,0,1,9.063911199569702,0.88262118,0.5155710263566281,0.053777005232736264,1,5.239919424057007,0.572527888,0.47971539189597273,0.19366137489633012,0,7.390292167663574,1.353126476,0.547016262,0.001503324,1
3,0,0.57680416,1,1,10.059437036514282,1.689955406,0.7104622230923229,0.10787780629009718,0,2.9669909477233887,1.685209051,0.7000021357018996,0.23472939832664433,1,7.728307247161865,0.517577766,0.643962493,0.15768265430274794,1
3,1,0.6805317,1,1,3.014008045196533,1.990704706,0.7225229552661506,0.011124721461674706,1,2.416630506515503,1.241397885,0.8483713147170377,0.17754058754506902,0,8.627062320709229,1.043228815,0.450526478,0.071420604,0
3,2,0.8153341,1,1,3.1474432945251465,2.22402736,0.6277507853658542,0.20862647506414528,1,3.447744131088257,2.320357804,0.8530505420937758,0.33219402497247563,1,7.716041326522827,0.777600812,0.5736296389147753,0.065156468,0
3,3,0.20137697,1,0,7.935256958007812,1.3862185,0.6971330644075568,0.16462604889947952,1,3.137926816940308,1.593408735,0.4696094223967581,0.053325017,1,6.792314291000366,2.06115315,0.41712586882513936,0.11731200381060422,0
3,4,0.63701314,1,1,10.04829216003418,1.49279099,0.8806660733030367,0.053975341419555734,0,2.8140909671783447,1.066063619,0.8832159404212633,0,1,9.315805435180664,1.610166733,0.6092967526551385,0.000727795,1
3,5,0.37105957,1,0,6.970172882080078,1.578153108,0.7986186417721982,0.24113318685850516,1,2.8707165718078613,1.045035246,0.4691232890167416,0.067697383,1,6.758567571640015,0.44388104,0.5500189145998046,0.14903453865574492,0
3,6,0.6033192,1,1,4.6021387577056885,1.086451379,0.587926645,0.094606013,1,6.404001712799072,1.093066541,0.7698217803595677,0.3117332083146424,1,6.860393524169922,0.874585398,0.35836865499749376,0.11127058489026069,1
3,7,0.18408398,1,0,10.04548478126526,1.19456654,0.5567118085169447,0.10070793217516458,0,5.105161428451538,0.587640576,0.7583834623612686,0.7019366674747518,1,8.960204362869263,1.004441376,0.6012028054076809,0.14573886343335782,1
3,8,0.87053305,1,1,10.047146320343018,0.995307491,0.6164606150372443,0.1446749110311334,0,5.566321373,1.616866759,0.8302467087990867,0.051721771,1,6.809735536575317,1.468485809,0.41024353809794933,0.1641913983277408,1
3,9,0.7367104,1,1,9.657105922698976,1.65681107,0.5680459595135373,0.0520394,1,10.032883882522585,1.794100302,0.8385425465380815,0.029370418660607772,0,13.065040826797484,0.841941495,0.35434868221318083,0.007680037,0
3,10,0.6651892,1,1,4.795142174,2.085443901,0.7459841377787315,0.012752489452475677,1,7.417494297027588,1.078531331,0.8994088479017728,0.018049221832520005,1,8.947761058807373,1.45287742,0.40048454316517396,0.14899034420150367,0
3,11,0.93337375,1,1,6.640768766403198,1.656434727,0.5388065939138862,0.076602577,1,9.832666635513306,1.118719917,0.7343592809212728,0.10700962811211785,0,8.193003893,1.586719617,0.3736382943361843,0.057213448,1
3,12,0.111455485,1,0,5.615386486053467,2.315067722,0.8530365651369326,0.00713397,1,9.674965858459473,0.826876303,0.5587937031626021,0.064366119,0,7.369334697723389,1.08557968,0.6417309287667862,0.001755925,1
3,13,0.79207736,1,1,10.048947095870972,1.094642045,0.5297858521071638,0.1033660531896105,0,5.470659971237183,1.279553114,0.7895573884482643,0.15792427322139727,1,8.473028659820557,0.82615087,0.43625722848330645,0.041102186,1
3,14,0.10356713,1,0,4.663106918334961,0.857797188,0.6969280475306776,0.044558275,1,9.546555995941162,0.837998541,0.6307939745600181,0.014692209425598835,1,7.146326065063477,0.559728169,0.30586205836639463,0.1467985074368274,1
3,15,0.7532785,1,1,5.610283851623535,1.604196907,0.5504801685106946,0.095517449,1,6.525695801,1.225922912,0.7740017546324046,0.09554077,1,6.802744388580322,1.028996476,0.3671327125282182,0.19501835203724266,1
3,16,0.77446216,1,1,10.05630898475647,1.392160883,0.5314683556463466,0.080602138,0,6.634832620620728,0.904318216,0.5992087860139031,0.19988145531839926,0,7.518904447555542,0.930986695,0.4524754934370047,0.15502125450850082,1
3,17,0.5192614,1,1,8.027637481689453,1.370266162,0.5095795630133891,0.017468402171738506,1,5.323322772979736,1.69067336,0.623614262,0.061491669,1,11.74283504486084,1.021899733,0.20239064850129526,0.075886274,1
3,18,0.7527911,1,1,10.035231351852415,1.395084927,0.5408345667101327,0.052099447,0,6.576472997665405,1.520571894,0.8850655970246487,0.457302874,1,8.51252532,0.822317672,0.3376671307196388,0.12905336063013026,0
3,19,0.29729936,1,0,10.00152874,0.699893005,0.5224311338664805,0.1299611323224571,0,6.854269266,1.604839199,0.8062041022081772,0.16113898609964272,0,7.361805915832519,0.679181176,0.660585195,0.062836484,1
8,0,0.16878541,0,0,7.9598634243011475,1.507563555,0.6780455533353809,0.2957186417072641,1,2.693864822387696,0,0.9981347162101796,0,1,7.186433553695679,0.139151081,0.22145059689180924,0.038745227,0
8,1,0.078263626,0,0,2.3323678970336914,1.714995308,0.3101740514100052,0.36759209431964235,1,2.596773386001587,0,0.9982734781458973,0,1,6.163417339324951,0.811238267,0.1678127478728594,0.6377208914481352,0
8,2,0.13678741,0,0,4.110699415206909,1.216338023,0.4660301828234505,0.32280638061175093,1,2.4001994132995605,0,0.9985253669834976,0,1,7.841230630874634,0.892717015,0.47752453361852853,0.5693277254746193,0
8,3,0.13336116,0,0,3.2525627613067627,2.767048835,0.9080870122273025,0.18598257570744348,1,2.399535179138184,0,0.9989809779990424,0,1,6.327436685562134,0.158041882,0.704187212,0.8285614318306131,1
8,4,0.1855917,0,0,2.6099517345428467,2.298893087,0.4568130453205493,0.10004399565569808,1,2.3836679458618164,0,0.9975928082309458,0,1,6.669034719467163,0.449840213,0.2874838834469885,0.6394508619888719,1
8,5,0.19882166,0,0,2.9950380325317383,1.669427882,0.5859491535407564,0.04175573,1,2.404625654220581,0,0.9972487799901261,0,1,8.447921752929688,3.551169255,0.29552593797539123,0.6081472047504923,1
8,6,0.10172202,0,0,3.012920379638672,1.991423351,0.6247061863047394,0.1044667499785549,1,7.274008750915527,0,0.9991904393974128,0,1,6.277598142623901,0.318593187,0.021857085605582714,0.00213776,1
8,7,0.055491805,0,0,5.371075391769409,2.234189455,0.7024459209395961,0.012386718700387092,1,4.166472434997559,0,0.9991569763028842,0,1,6.388810873031616,0.313047301,0.633509127,0.6349992323504235,1
8,8,0.063395426,0,0,3.743699073791504,2.136923893,0.6194167731684849,0.17770659096466865,1,2.519566297531128,0,0.9977828336832238,0,1,6.2882184982299805,0.636110212,0.7835478365445566,0.3128326410021962,1
8,9,0.033333573,0,0,3.989525079727173,2.255907613,0.6961755959646903,0.13600616342615635,0,7.662329435348511,0,0.9596024370975156,0,0,7.656925201416016,0.261201455,0.6417001434333759,0.7318394593909422,1
8,10,0.18449308,0,0,5.9432806968688965,1.346057911,0.4734186627735962,0.30322141792164814,1,10.15708852,0,0.927929296,0,0,10.243618726730348,0.780974011,0.2642054602188531,0.3635668311523739,1
8,11,0.11700869,0,0,4.526468039,1.546459611,0.5251357084007394,0.1583287441531335,1,6.237618446350098,0,0.9987449622929268,0,1,8.060800313949585,0.744342964,0.5893335419528613,0.5204880206161243,1
8,12,0.18928698,0,0,8.123138189315796,2.092787246,0.7287873063373163,0.082463204,1,4.3595967292785645,2.064411128,0.9304943213578666,0.8659677108765544,1,6.258186579,0.319581395,0.20416617240971993,0.012172855352023847,1
8,13,0.15988982,0,0,5.480040788650513,1.094882362,0.6135775498189917,0.10388243846196953,1,4.014842510223389,0.249075773,0.9736969731786752,0.00831664,1,12.759743690490724,0.940457762,0.5528096936041303,0.42300692952126856,0
8,14,0.03797376,0,0,10.111215591430664,1.384601077,0.7158308449202903,0.015905110374750748,0,6.623510360717773,0,0.9170409147409598,0,1,7.303041934967041,0.273858485,0.4818950830816793,0.00760505,1
8,15,0.06443995,0,0,3.658808469772339,2.459817199,0.5912662600046882,0.18159737124630118,1,5.753036737442017,0,0.9989750217660052,0,1,7.2108988761901855,0.138678966,0.6450804649833667,0.7544399239818721,1
8,16,0.038076643,0,0,4.705747365951538,1.700048765,0.5553506800895498,0.2944399459308831,1,10.117855310440063,0,0.9993432095801519,0,0,7.016662836074829,0.285035785,0.7224360238499988,0.7232882808475821,1
8,17,0.09245604,0,0,2.703855037689209,2.588896188,0.4592110089853801,0.2652139223437225,1,7.698906421661377,0,0.9999134394384108,0,1,8.362888097763062,0.239151831,0.5246907466298445,0.685969958,1
8,18,0.08550913,0,0,5.124052525,2.146738338,0.6568141102842783,0.24867621748338828,1,4.225389719009399,0,0.9957708708102921,0,1,7.979545116,1.879806403,0.7842477119529526,0.6514005402755942,1
8,19,0.5565772,0,1,8.394901514053345,1.429439045,0.6435620466727391,0.14840555281160428,0,5.768239974975586,0.866815532,0.8438449199599427,0.8775449741986846,1,7.157629013061523,0.977977482,0.9041304024273592,0.090321809,1
11,0,0.07482427,0,0,2.876497268676758,2.085870223,0.647179478,0.4386724137537445,1,3.4663755893707275,1.442428805,0.717948744,0.4368482182461363,1,6.2563886642456055,0.319673234,0.7056163286668663,0.8100327955909398,0
11,1,0.07519094,0,0,2.4901907444000244,2.007878317,0.5010820969496345,0.3326411849654827,1,2.5038065910339355,1.198175614,0.29230692283800314,0.2889160858469018,1,6.900289058685303,0.724607326,0.558836009,0.040015715,0
11,2,0.1799378,0,0,2.6783435344696045,1.866825497,0.7102150920955348,0.16756999026660113,1,2.4420385360717773,0.818987895,0.5255772916928738,0.5635291907446587,1,5.963912249,0.33535034,0.5703336766543846,0.003316615,1
11,3,0.06387465,0,0,3.656130790710449,1.641079147,0.9984735801209765,0.1737355790493563,1,2.430399179458618,0.411455043,0.4278432978406585,0.49445375482104253,1,6.483529567718506,1.233895815,0.6552727115100894,0.29391089839079976,1
11,4,0.08890549,0,0,3.4855873584747314,1.721374157,0.8386936545718076,0.28825844733583317,1,2.4244251251220703,0.412468915,0.4174144169323874,0.4192292801529987,1,7.226387977600098,1.107053763,0.5975308845000503,0.021107363798472292,1
11,5,0.044611223,0,0,10.083338022232056,1.090908584,0.6685315899498612,0.080619136,0,2.569227933883667,1.167665959,0.28726917930074725,0.2399826001739201,1,8.905117988586426,0.786064824,0.5844010159863708,0.06433716,0
11,6,0.037342243,0,0,2.651092290878296,1.886015065,0.5596297062562574,0.003485356,1,4.154470443725586,2.647750212,0.6865399666773225,0.2125710152379004,1,8.935761451721191,0.671459286,0.5772882398303916,0.027887942324501667,1
11,7,0.0357284,0,0,4.327625513076782,1.386441591,0.820519241,0.14639205681673284,1,2.556184292,1.9560405,0.7080749247150302,0.3460313885937887,1,9.171139717,0.872301616,0.7892257912602044,0.5082389041899785,1
11,8,0.029493354,0,0,2.6625189781188965,1.877920887,0.8017557874890402,15.481271810172007,1,5.237719297409058,1.336459555,0.5010615978037612,0.1243613800217444,1,7.266430616378784,1.238572344,0.7769715694059475,0.31957093139444837,1
11,9,0.06761642,0,0,4.276655197143555,1.636793166,0.6385200288813491,0.10929803279825927,0,10.092615842819214,0.594494043,0.7595424337349567,0.24330956792969574,0,8.142484664916992,0.736875812,0.5963204353273817,0.03289168,0
11,10,0.08089146,0,0,10.117870569229126,1.186020311,0.7983675957032711,0.014558399318219985,0,4.793153285980225,1.043154621,0.7576807548860134,0.064529545,1,9.512079954,0.630776868,0.42033288400372854,0.4671796306819799,0
11,11,0.015070081,0,0,5.130722522735596,1.754138907,0.4647064793403992,0.094550036,1,9.321440935134888,0.643677307,0.7844795725138567,0.18881951966994226,0,6.990997791290283,0.572164392,0.6009742994381329,0.6507311453691861,1
11,12,0.0498189,0,0,8.283896923065186,1.569309725,0.7386064863940727,0.022197282,1,10.09558129310608,0.693372655,0.7192889432696915,0.11510778490810615,0,8.121361971,0.492528225,0.6753251510827989,0.6344563902539215,1
11,13,0.09732203,0,0,6.740398406982422,1.631951012,0.6457466958482213,0.1236336414675643,1,6.484114646911621,0.925338358,0.6800604616230752,0.05992337,0,6.684300184249878,0.299208585,0.7576993642405683,0.7591056445894843,0
11,14,0.04403301,0,0,5.159039974212647,2.907517692,0.9743556989531402,0.045306879024852885,1,4.483179330825806,1.338335935,0.6162055532795258,0.2397673438151557,1,7.205909490585327,0.55509995,0.8592294988003643,0.638480126,1
11,15,0.059723925,0,0,4.986190081,2.607201047,0.5971152226131113,0.10476736577417717,0,5.533274889,0.722899202,0.6055618177717488,0.4842249940150265,1,6.543361663818359,0.305653287,0.7114126100883384,0.8052405278357737,1
11,16,0.10408343,0,0,10.089491605758669,1.288469282,0.5631126147863527,0.13279063528171006,0,2.8401122093200684,1.056296294,0.6104864428594899,0.5676606701329601,1,9.308629751205444,0.537135984,0.5374507455680588,0.5116950751401025,1
11,17,0.08202017,0,0,3.868358850479126,1.809552906,0.5731060859885918,0.09831818,1,2.629694938659668,1.140816737,0.434160626,0.40548809838480404,1,7.589990615844727,0.790514811,0.6069440969270239,5.785995296004431,1
11,18,0.12397255,0,0,4.587165594100952,1.089997712,0.5474666105872878,0.1856004503308546,1,3.27488637,0.916062318,0.5560650949127671,0.014678371881556226,1,6.341056823730469,0.630809676,0.5947525948490264,0.04364099,1
11,19,0.051881015,0,0,6.022092104,1.328441987,0.5729935611139644,0.056095123449744336,1,7.223452568054199,0.692189774,0.5730168449201791,0.4118238435126618,1,6.460385084152222,0.619158138,0.758567784,0.14582412468018777,1
16,0,0.123788714,0,0,4.651530981063843,1.28989789,0.4249590098475489,0.00101042,1,4.552482367,1.757283028,0.6210941135739381,0.001489297,1,6.609634876251221,0.453882863,0.5584151120486882,0.6050016490855946,1
16,1,0.05788589,0,0,3.8948686122894287,1.026992281,0.8100016493591732,0.557107368,1,3.216632604598999,1.243536484,0.4435539197026627,0.1333755056132622,0,7.143032550811768,0.839979373,0.6039479687797923,0.4735817702000573,0
16,2,0.053744536,0,0,3.664096355438232,1.091674348,0.38216789739443147,0.22525335578967015,1,2.502170801,0.799305946,0.24075894407413392,0.24358848712812092,1,5.786843776702881,0.172805771,0.7222849209853224,0.7477132901762686,1
16,3,0.26873007,0,0,3.5676279067993164,1.681789737,0.49936822071823134,0.046809814,1,2.441807985305786,0.819065222,0.21953814682721504,0.22229020597572338,1,6.607858657836914,1.210679649,0.5205937623849314,0.055771471378240914,0
16,4,0.27551672,0,0,3.850498199,1.038826612,0.4052514555680099,0.078223644,1,2.476496696472168,1.615184872,0.2569557233497318,0.2597419172572058,1,5.964585542678833,1.005937455,0.6178233128940822,0.13361028931179014,0
16,5,0.052737325,0,0,3.092256784439087,2.263718859,0.7298164923924432,0.14307349966310426,1,2.454702854156494,0.814762568,0.25916375130101216,0.002733528,1,8.482491970062256,0.707339308,0.45505377589751694,0.4204719571302124,1
16,6,0.036154453,0,0,3.9009408950805664,1.281742055,0.17506545686278716,0.096115273,0,7.606460809707642,1.05173749,0.7141876012954884,0.5107749973604616,1,7.644542455673218,0.392436829,0.48178815427837385,0.5285195318662995,1
16,7,0.05347994,0,0,4.775108814239502,1.047096557,0.3955993619278895,0.2889672369104516,1,3.557529926300049,1.405469554,0.6308309547575592,0.082782157,0,6.6635026931762695,0.45021367,0.6814749252876379,0.7130394056647663,1
16,8,0.18084653,0,0,2.795301675796509,1.788715702,0.5821768770343287,0.28746450050096417,1,3.720127582550049,1.612847911,0.62283079,0.10975967649685622,1,9.984137535095217,0.801271013,0.5822946628699848,0.007359674,1
16,9,0.031995587,0,0,6.624082803726196,1.509642964,0.2910682213877318,0.1517010022018246,1,7.508653163909912,1.065437413,0.7877231603180767,0.3603908638388707,0,8.497725486755371,0.353035645,0.6456445325950254,0.12530647190936414,1
16,10,0.059485164,0,0,5.475841283798218,1.460962724,0.7154827535993171,0.13195963187031848,1,9.076689958572388,1.10172321,0.7866931703747269,0.013347376691801499,1,8.706822633743286,0.918819682,0.5635787251462722,0.20303847618624102,0
16,11,0.04269327,0,0,3.188250780105591,0.940954839,0.2750348264533701,0.46842927454321487,1,7.856818914413452,1.654613673,0.5480169578686278,0.055419376,0,8.328261613845825,0.960584618,0.5822559646730412,0.36753288284212315,1
16,12,0.07393026,0,0,3.913714647293091,1.02204692,0.6093494837841686,0.17627243224489075,1,10.069077014923096,0.397255875,0.7757016843173605,0.6884633010273192,0,8.574098825454712,0.466521331,0.14231466475947863,0.4452502913371322,0
16,13,0.05595705,0,0,4.217675685882568,0.711292243,0.43380765527154147,0.3160318856302174,0,5.454411506652832,0.366675671,0.6766174491048074,0.012186465929382908,1,7.895734548568726,0.506602644,0.4953864616313947,0.00759904,0
16,14,0.11239158,0,0,5.392475605010986,1.483548668,0.27445279467885425,0.022297736,1,2.675224542617798,0.747600797,0.37311634373295216,0.37555726,1,6.471920013427734,0.61805461,0.3096206374356916,0.00560112,1
16,15,0.28067723,0,0,3.794811248779297,0.790553154,0.5945855675215588,0.18884206697302344,0,5.077590465545654,0.787775231,0.4168945909205305,0.3206461826801927,1,6.835767507553101,0.585157409,0.24315630953957254,0.12342286350092603,1
16,16,0.3140314,0,0,9.118916034698486,0.986959411,0.4767759658563383,0.11093752767809656,0,4.190576791763306,1.431783809,0.49553799,0.27342536766501335,1,7.602292776107788,0.920774851,0.4132687456957881,0.3921053934364752,0
16,17,0.040283445,0,0,8.895756006240845,1.124131551,0.5166373714434154,0.000755416,1,3.209580659866333,0.311567182,0.5948004435211534,0.6387096064084893,1,9.213068962097168,0.542707324,0.22518989150563112,0.007287474,1
16,18,0.40238157,0,0,7.076255083084106,1.413176869,0.7089074575663615,0.13346466300527643,1,3.219831705093384,0.931725716,0.5138187804571271,0.4037074353795795,1,12.204372882843018,0.983254127,0.3883845606386098,0.04000861,0
16,19,0.5964721,0,1,4.137630701065064,0.241684208,0.43064017277664834,0.5697511862061554,1,6.489341735839844,0.770494174,0.7989177039940231,0.071275334,1,11.003712892532349,0.999662578,0.26217514289766647,0.065817784,0
4,0,0.98973256,1,1,10.054373741149902,0.994592031,0.8800020993664565,0.049350662,0,5.302266359329224,0.565795793,0.8085089864373315,0.48247859059797044,1,7.155508279800415,1.956534666,0.6206113984284496,0.035518092,0
4,1,0.83122176,1,1,3.6760153770446777,1.08813473,0.812181042,0.5137002450514032,1,7.199174404144287,1.389048166,0.822356796,0.23065422599694357,1,7.439705848693848,1.47855308,0.9849932442270382,0.43938027477053315,0
4,2,0.9947248,1,1,6.557871341705322,1.219908044,0.6444103245937634,0.21004376698000662,1,2.6308767795562744,3.801014201,0.7025984699789977,0.5142202061716634,1,6.049083232879639,0.991885839,0.7483861315424916,0.074282331,0
4,3,0.9995266,1,1,6.143938302993774,1.953144613,0.897116756,0.072002676,1,4.030366421,1.984931186,0.6648899182435211,0.001649974,1,7.2407379150390625,1.657289649,0.8631123061413535,0.26354634325623916,0
4,4,0.9755573,1,1,5.492252588272095,1.820746559,0.8196199879110936,0.21721324371678105,1,3.1551523208618164,1.584709545,0.723819254,0.8554769233077932,1,8.029463768005371,0.996330544,0.7500376331460984,0.040089850241740256,0
4,5,0.8087892,1,1,8.117119073867798,1.478357024,0.7360357715089298,0.11062422416285299,1,3.115922451019287,1.283728996,0.42555295288213396,0.019040910331296373,1,6.785547018051148,0.147372054,0.4727533375696827,0.6495659065174424,0
4,6,0.37282827,1,0,3.592026710510254,1.948760564,0.4996816963335953,0.009278884,1,10.064111948013306,1.291718541,0.8399827072347678,0.011328371604793235,0,6.704977035522461,0.447428825,0.6282497281754215,0.6363705613576268,0
4,7,0.9729861,1,1,10.046727895736694,1.393488521,0.7427094749083861,0.084031339,0,5.859701156616211,1.023943003,0.6642232932996989,0.067465898,0,11.345980405807495,1.498327989,0.48123474611795286,0.075543934,1
4,8,0.5454556,1,1,4.937236309051514,1.417797238,0.6715882717510399,0.2645143797596945,1,8.325716018676758,1.321207687,0.7972659630864638,0.14402244771382883,1,6.126016378,0.979429311,0.5926167636094962,0.1760311976645545,0
4,9,0.8737049,1,1,7.017336368560791,1.852554775,0.6500358199153579,0.022874776350193634,1,10.055840253829956,1.392225776,0.39036717975538704,0.021327904,0,7.2552971839904785,1.102642634,0.5540806803746046,0.4044810192584431,0
4,10,0.91734517,1,1,4.091240406036377,0.977698596,0.42270798787606084,0.18029739805030928,1,8.600128412246704,1.511605336,0.5779378820545182,0.000773244,1,7.801591157913208,1.281789804,0.31757624180291116,0.030910361118129226,0
4,11,0.8880385,1,1,3.372161626815796,1.186182764,0.5145038085364496,0.35158753677694454,1,5.501606702804565,1.817650832,0.5468820587388793,0.220282922,1,7.696981668,1.039368462,0.37685421700930716,0.002560744,0
4,12,0.19635534,1,0,10.060667753219604,1.789145655,0.8409252951726837,0.11126995021181157,0,4.283853769302368,1.400608033,0.6396670259031694,0.11428027807470556,0,6.769262313842773,0.590906337,0.43128776293349513,0.397718374,0
4,13,0.5493115,1,1,5.069225311279297,1.183612807,0.56068725,0.17589078118392845,1,6.523374080657959,1.686243938,0.7056133747785561,0.12946367777605283,0,6.140254020690918,1.791456829,0.35999487847315925,0.075267244,0
4,14,0.46235278,1,0,8.110570907592773,1.726142359,0.6368577574705759,0.18255065110223856,1,5.0676352977752686,0.98665348,0.29506859,0.4321779037602269,1,7.9646618366241455,1.88331913,0.47859910165495684,0.13202318209831979,0
4,15,0.9760895,1,1,5.866278171539307,1.704658338,0.6235316316485621,0.2900288650232128,1,7.019087553024292,0.997280622,0.9581929202595283,0.000983034,1,8.591584205627441,1.396715636,0.3430612945699169,0.12319963055062229,0
4,16,0.27571353,1,0,9.987757682800291,0.700858013,0.444095676,0.002022476,0,6.871376514434815,0.72765624,0.6664283335930745,0.3118210733286558,1,7.338288068771362,0.27254313,0.33143833782864596,0.038350907,0
4,17,0.94773966,1,1,5.069508790969849,1.380804391,0.5209124017445181,0.064730137,1,6.276704549789429,1.274554177,0.6199208468644759,0.024047651,1,6.4571919441223145,1.238928635,0.33806026193911193,0.001115036,1
4,18,0.12968287,1,0,10.066846132278442,1.688711616,0.6993501149725624,0.085824298,0,3.760885715484619,1.063579248,0.7765883414053859,0.012481102471928842,0,6.546143531799316,1.527616978,0.38251070845408136,0.001081553,0
4,19,0.57179165,1,1,7.662048816680908,0.130513395,0.12852567551724617,0.044584681,0,5.227834224700928,1.912838007,0.8661368753055594,0.001249083,0,8.271427869796753,0.967184883,0.268139919,0.082637485,0
7,0,0.09985557,0,0,6.826039314,1.025484864,0.6952010941504322,0.11675877669496966,1,3.8287856578826895,1.305897077,0.7885424439456169,0.43292838725246696,1,6.168590307235718,0.648446371,0.7367064067567024,0.002136631,1
7,1,0.026531324,0,0,3.054194688796997,0.982255654,0.36235083639557875,0.16890540798875775,1,2.962825298309326,0.675031363,0.5628006487391164,0.029620376214880246,1,6.421752452850342,0.155720733,0.6718695607888238,0.6831421846609954,0
7,2,0.43711516,0,0,4.215039968490601,1.186228372,0.6470685973049748,0.162121832,1,2.565917491912842,1.558896579,0.9952424456577799,0.5034729308610242,1,6.017578601837158,0.664719194,0.6456317826596187,0.024484931524693686,1
7,3,0.13245232,0,0,4.548632621765137,1.099231443,0.5497762092356709,0.16381186654356833,1,2.4724481105804443,0.808914853,0.6342337350913089,0.6519611040935157,1,6.818909645080566,0.293302024,0.753377045,0.7544871933761442,1
